,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1253,2004-12-29,1147.496101884223,1058.0986124731378,1299.0696203967004,1147.496101884223,1147.496101884223,30.393017903253234,30.393017903253234,30.393017903253234,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697531509,0.9875578697531509,0.9875578697531509,13.4786343966042,13.4786343966042,13.4786343966042,0.0,0.0,0.0,1177.8891197874761
1254,2004-12-30,1147.7440090605958,1065.1174642173412,1297.1076574736471,1147.7440090605958,1147.7440090605958,31.58551296551238,31.58551296551238,31.58551296551238,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093789091,1.4781520093789091,1.4781520093789091,14.18053531923759,14.18053531923759,14.18053531923759,0.0,0.0,0.0,1179.3295220261082
1255,2004-12-31,1147.9919162369686,1061.773495170984,1307.1056517591792,1147.9919162369686,1147.9919162369686,31.0084526868303,31.0084526868303,31.0084526868303,15.926825636895877,15.926825636895877,15.926825636895877,0.15432435539572992,0.15432435539572992,0.15432435539572992,14.927302694538689,14.927302694538689,14.927302694538689,0.0,0.0,0.0,1179.0003689237988
1256,2005-01-03,1148.7356377660876,1058.693931946858,1308.6806977585807,1148.7356377660876,1148.7356377660876,33.050612917496174,33.050612917496174,33.050612917496174,15.926825636895877,15.926825636895877,15.926825636895877,-0.1443651663116645,-0.1443651663116645,-0.1443651663116645,17.26815244691196,17.26815244691196,17.26815244691196,0.0,0.0,0.0,1181.7862506835838
1257,2005-01-04,1148.9835449424604,1060.764442118029,1307.4498686635648,1148.9835449424604,1148.9835449424604,35.453985115445334,35.453985115445334,35.453985115445334,15.926825636895877,15.926825636895877,15.926825636895877,1.506039155063865,1.506039155063865,1.506039155063865,18.021120323485597,18.021120323485597,18.021120323485597,0.0,0.0,0.0,1184.4375300579059
1258,2005-01-05,1149.2314521188332,1063.0894393324818,1306.268549390059,1149.2314521188332,1149.2314521188332,35.64386540462971,35.64386540462971,35.64386540462971,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697532814,0.9875578697532814,0.9875578697532814,18.729481897980552,18.729481897980552,18.729481897980552,0.0,0.0,0.0,1184.8753175234629
1259,2005-01-06,1149.4793592952065,1062.798538089664,1302.4076364807038,1149.4793592952065,1149.4793592952065,36.78043745223707,36.78043745223707,36.78043745223707,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093788256,1.4781520093788256,1.4781520093788256,19.37545980596237,19.37545980596237,19.37545980596237,0.0,0.0,0.0,1186.2597967474435
1260,2005-01-07,1149.7272664715792,1057.3603274222519,1306.9444515793823,1149.7272664715792,1149.7272664715792,36.023691187106934,36.023691187106934,36.023691187106934,15.926825636895877,15.926825636895877,15.926825636895877,0.15432435539297176,0.15432435539297176,0.15432435539297176,19.94254119481808,19.94254119481808,19.94254119481808,0.0,0.0,0.0,1185.7509576586863
1261,2005-01-10,1150.4709880006978,1059.7693515358324,1299.4361932423208,1150.4709880006978,1150.4709880006978,36.81684067940494,36.81684067940494,36.81684067940494,15.926825636895877,15.926825636895877,15.926825636895877,-0.14436516631031068,-0.14436516631031068,-0.14436516631031068,21.034380208819375,21.034380208819375,21.034380208819375,0.0,0.0,0.0,1187.2878286801028
1262,2005-01-11,1150.718895177071,1069.8305682201578,1316.6987418203123,1150.718895177071,1150.718895177071,38.59533850407472,38.59533850407472,38.59533850407472,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550635819,1.5060391550635819,1.5060391550635819,21.162473712115258,21.162473712115258,21.162473712115258,0.0,0.0,0.0,1189.3142336811459
1263,2005-01-12,1150.9668023534439,1063.7718550648253,1303.872104350971,1150.9668023534439,1150.9668023534439,38.07813542475278,38.07813542475278,38.07813542475278,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697533893,0.9875578697533893,0.9875578697533893,21.16375191810351,21.16375191810351,21.16375191810351,0.0,0.0,0.0,1189.0449377781968
1264,2005-01-13,1151.2147095298167,1075.8152699349118,1305.6396207068929,1151.2147095298167,1151.2147095298167,38.44281524470491,38.44281524470491,38.44281524470491,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093796379,1.4781520093796379,1.4781520093796379,21.037837598429398,21.037837598429398,21.037837598429398,0.0,0.0,0.0,1189.6575247745216
1265,2005-01-14,1151.4626167061897,1063.2987899542732,1308.5893537453123,1151.4626167061897,1151.4626167061897,36.86895713948943,36.86895713948943,36.86895713948943,15.926825636895877,15.926825636895877,15.926825636895877,0.1543243553918465,0.1543243553918465,0.1543243553918465,20.787807147201715,20.787807147201715,20.787807147201715,0.0,0.0,0.0,1188.331573845679
1266,2005-01-18,1152.4542454116813,1055.3490012991917,1310.5861117066509,1152.4542454116813,1152.4542454116813,36.15789038219808,36.15789038219808,36.15789038219808,15.926825636895877,15.926825636895877,15.926825636895877,1.506039155063299,1.506039155063299,1.506039155063299,18.72502559023891,18.72502559023891,18.72502559023891,0.0,0.0,0.0,1188.6121357938794
1267,2005-01-19,1152.7021525880543,1077.9928802660781,1315.5822214251766,1152.7021525880543,1152.7021525880543,34.928926170975274,34.928926170975274,34.928926170975274,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697534979,0.9875578697534979,0.9875578697534979,18.014542664325898,18.014542664325898,18.014542664325898,0.0,0.0,0.0,1187.6310787590296
1268,2005-01-20,1152.9500597644271,1067.6994900103773,1294.3680179667726,1152.9500597644271,1152.9500597644271,34.668026112405634,34.668026112405634,34.668026112405634,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093792606,1.4781520093792606,1.4781520093792606,17.26304846613049,17.26304846613049,17.26304846613049,0.0,0.0,0.0,1187.6180858768328
1269,2005-01-21,1153.1979669408004,1052.8945513722774,1305.7128212422012,1153.1979669408004,1153.1979669408004,32.573120129154034,32.573120129154034,32.573120129154034,15.926825636895877,15.926825636895877,15.926825636895877,0.1543243553907216,0.1543243553907216,0.1543243553907216,16.491970136867426,16.491970136867426,16.491970136867426,0.0,0.0,0.0,1185.7710870699543
1270,2005-01-24,1153.9416884699192,1065.7414489936434,1296.2294571266925,1153.9416884699192,1153.9416884699192,30.066349237946408,30.066349237946408,30.066349237946408,15.926825636895877,15.926825636895877,15.926825636895877,-0.14436516631095941,-0.14436516631095941,-0.14436516631095941,14.28388876736149,14.28388876736149,14.28388876736149,0.0,0.0,0.0,1184.0080377078657
1271,2005-01-25,1154.1895956462918,1066.818064029766,1305.0637101032378,1154.1895956462918,1154.1895956462918,31.088380715463934,31.088380715463934,31.088380715463934,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550632872,1.5060391550632872,1.5060391550632872,13.655515923504765,13.655515923504765,13.655515923504765,0.0,0.0,0.0,1185.2779763617557
1272,2005-01-26,1154.437502822665,1059.7149361968316,1306.9474289180996,1154.437502822665,1154.437502822665,30.02862141875499,30.02862141875499,30.02862141875499,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697530949,0.9875578697530949,0.9875578697530949,13.114237912106017,13.114237912106017,13.114237912106017,0.0,0.0,0.0,1184.46612424142
1273,2005-01-27,1154.6854099990378,1054.4507851439876,1310.8238350309434,1154.6854099990378,1154.6854099990378,30.08188809120657,30.08188809120657,30.08188809120657,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093803662,1.4781520093803662,1.4781520093803662,12.67691044493032,12.67691044493032,12.67691044493032,0.0,0.0,0.0,1184.7672980902444
1274,2005-01-28,1154.9333171754106,1056.828627114098,1309.4543833210505,1154.9333171754106,1154.9333171754106,28.43868775230184,28.43868775230184,28.43868775230184,15.926825636895877,15.926825636895877,15.926825636895877,0.1543243553937185,0.1543243553937185,0.1543243553937185,12.357537760012237,12.357537760012237,12.357537760012237,0.0,0.0,0.0,1183.3720049277124
1275,2005-01-31,1155.6770387045294,1056.0355690177284,1309.2266065472936,1155.6770387045294,1155.6770387045294,27.977423904878606,27.977423904878606,27.977423904878606,15.926825636895877,15.926825636895877,15.926825636895877,-0.14436516630960536,-0.14436516630960536,-0.14436516630960536,12.194963434292331,12.194963434292331,12.194963434292331,0.0,0.0,0.0,1183.654462609408
1276,2005-02-01,1155.9249458809024,1047.1205017619343,1302.724824230998,1155.9249458809024,1155.9249458809024,29.848329998913403,29.848329998913403,29.848329998913403,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550630041,1.5060391550630041,1.5060391550630041,12.415465206954522,12.415465206954522,12.415465206954522,0.0,0.0,0.0,1185.7732758798159
1277,2005-02-02,1156.1728530572752,1068.5637793120795,1306.8262858370294,1156.1728530572752,1156.1728530572752,29.68185992967535,29.68185992967535,29.68185992967535,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697532257,0.9875578697532257,0.9875578697532257,12.767476423026247,12.767476423026247,12.767476423026247,0.0,0.0,0.0,1185.8547129869505
1278,2005-02-03,1156.4207602336483,1070.0552172424418,1307.458739794084,1156.4207602336483,1156.4207602336483,30.64599115034294,30.64599115034294,30.64599115034294,15.926825636895877,15.926825636895877,15.926825636895877,1.478152009379989,1.478152009379989,1.478152009379989,13.241013504067073,13.241013504067073,13.241013504067073,0.0,0.0,0.0,1187.0667513839912
1279,2005-02-04,1156.6686674100213,1056.695889825291,1310.6289430598836,1156.6686674100213,1156.6686674100213,29.90304863312794,29.90304863312794,29.90304863312794,15.926825636895877,15.926825636895877,15.926825636895877,0.15432435539671482,0.15432435539671482,0.15432435539671482,13.821898640835347,13.821898640835347,13.821898640835347,0.0,0.0,0.0,1186.5717160431493
1280,2005-02-07,1157.4123889391399,1059.2984235638794,1309.7858644722544,1157.4123889391399,1157.4123889391399,31.792201918518916,31.792201918518916,31.792201918518916,15.926825636895877,15.926825636895877,15.926825636895877,-0.14436516631260438,-0.14436516631260438,-0.14436516631260438,16.009741447935642,16.009741447935642,16.009741447935642,0.0,0.0,0.0,1189.2045908576588
1281,2005-02-08,1157.660296115513,1083.3520981995525,1319.3390917186885,1157.660296115513,1157.660296115513,34.23783102726724,34.23783102726724,34.23783102726724,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550632617,1.5060391550632617,1.5060391550632617,16.804966235308093,16.804966235308093,16.804966235308093,0.0,0.0,0.0,1191.8981271427801
1282,2005-02-09,1157.908203291886,1071.017181537305,1318.9292287496837,1157.908203291886,1157.908203291886,34.500111608692194,34.500111608692194,34.500111608692194,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697533336,0.9875578697533336,0.9875578697533336,17.585728102042978,17.585728102042978,17.585728102042978,0.0,0.0,0.0,1192.408314900578
1283,2005-02-10,1158.1561104682587,1067.147445517833,1314.9941591469353,1158.1561104682587,1158.1561104682587,35.72614654696526,35.72614654696526,35.72614654696526,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093796114,1.4781520093796114,1.4781520093796114,18.32116890068978,18.32116890068978,18.32116890068978,0.0,0.0,0.0,1193.882257015224
1284,2005-02-11,1158.4040176446317,1074.0472979270737,1322.0543872468272,1158.4040176446317,1158.4040176446317,35.060969801027014,35.060969801027014,35.060969801027014,15.926825636895877,15.926825636895877,15.926825636895877,0.1543243553939567,0.1543243553939567,0.1543243553939567,18.979819808737176,18.979819808737176,18.979819808737176,0.0,0.0,0.0,1193.4649874456588
1285,2005-02-14,1159.1477391737506,1077.0272335156772,1310.2271956288505,1159.1477391737506,1159.1477391737506,35.969412017732104,35.969412017732104,35.969412017732104,15.926825636895877,15.926825636895877,15.926825636895877,-0.14436516631460708,-0.14436516631460708,-0.14436516631460708,20.186951547150834,20.186951547150834,20.186951547150834,0.0,0.0,0.0,1195.1171511914827
1286,2005-02-15,1159.3956463501233,1079.4072987260636,1318.3985850644403,1159.3956463501233,1159.3956463501233,37.67066414778856,37.67066414778856,37.67066414778856,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550635195,1.5060391550635195,1.5060391550635195,20.23779935582916,20.23779935582916,20.23779935582916,0.0,0.0,0.0,1197.066310497912
1287,2005-02-16,1159.6435535264964,1076.7580821063773,1312.485090955357,1159.6435535264964,1159.6435535264964,36.98585203231435,36.98585203231435,36.98585203231435,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697534412,0.9875578697534412,0.9875578697534412,20.071468525665036,20.071468525665036,20.071468525665036,0.0,0.0,0.0,1196.6294055588107
1288,2005-02-17,1159.8914607028692,1069.7115271581465,1315.3746041073414,1159.8914607028692,1159.8914607028692,37.07317465893276,37.07317465893276,37.07317465893276,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093792342,1.4781520093792342,1.4781520093792342,19.668197012657654,19.668197012657654,19.668197012657654,0.0,0.0,0.0,1196.9646353618018
1289,2005-02-18,1160.1393678792422,1067.1101564575192,1314.5070593013127,1160.1393678792422,1160.1393678792422,35.093536363505194,35.093536363505194,35.093536363505194,15.926825636895877,15.926825636895877,15.926825636895877,0.15432435539695355,0.15432435539695355,0.15432435539695355,19.012386371212365,19.012386371212365,19.012386371212365,0.0,0.0,0.0,1195.2329042427473
1290,2005-02-22,1161.1309965847338,1065.4849000520885,1307.4984350713562,1161.1309965847338,1161.1309965847338,31.1516017168333,31.1516017168333,31.1516017168333,15.926825636895877,15.926825636895877,15.926825636895877,1.506039155063777,1.506039155063777,1.506039155063777,13.718736924873646,13.718736924873646,13.718736924873646,0.0,0.0,0.0,1192.282598301567
1291,2005-02-23,1161.3789037611068,1067.0863750306657,1303.929785322037,1161.3789037611068,1161.3789037611068,28.65056943959847,28.65056943959847,28.65056943959847,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697535723,0.9875578697535723,0.9875578697535723,11.736185932949017,11.736185932949017,11.736185932949017,0.0,0.0,0.0,1190.0294732007053
1292,2005-02-24,1161.6268109374798,1069.6574789447711,1309.076490735808,1161.6268109374798,1161.6268109374798,26.91642821300519,26.91642821300519,26.91642821300519,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093791503,1.4781520093791503,1.4781520093791503,9.511450566730158,9.511450566730158,9.511450566730158,0.0,0.0,0.0,1188.543239150485
1293,2005-02-25,1161.8747181138526,1059.2636802719678,1306.6221495019406,1161.8747181138529,1161.8747181138529,23.145057020354137,23.145057020354137,23.145057020354137,15.926825636895877,15.926825636895877,15.926825636895877,0.1543243553958286,0.1543243553958286,0.1543243553958286,7.063907028062429,7.063907028062429,7.063907028062429,0.0,0.0,0.0,1185.0197751342068
1294,2005-02-28,1162.6184396429715,1053.1385094475363,1302.2786410372375,1162.6184396429715,1162.6184396429715,14.424209210147689,14.424209210147689,14.424209210147689,15.926825636895877,15.926825636895877,15.926825636895877,-0.14436516631625215,-0.14436516631625215,-0.14436516631625215,-1.3582512604319366,-1.3582512604319366,-1.3582512604319366,0.0,0.0,0.0,1177.042648853119
1295,2005-03-01,1162.8663468193445,1062.80385592733,1292.5907560291612,1162.8663468193445,1162.8663468193445,13.01063901726394,13.01063901726394,13.01063901726394,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550632248,1.5060391550632248,1.5060391550632248,-4.422225774695165,-4.422225774695165,-4.422225774695165,0.0,0.0,0.0,1175.8769858366084
1296,2005-03-02,1163.1142539957173,1050.9754017067319,1296.007339341708,1163.1142539957173,1163.1142539957173,9.358048078049055,9.358048078049055,9.358048078049055,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697531696,0.9875578697531696,0.9875578697531696,-7.556335428599992,-7.556335428599992,-7.556335428599992,0.0,0.0,0.0,1172.4723020737663
1297,2005-03-03,1163.36216117209,1047.3602430832605,1286.9719017142022,1163.36216117209,1163.36216117209,6.681731169378892,6.681731169378892,6.681731169378892,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093802556,1.4781520093802556,1.4781520093802556,-10.723246476897243,-10.723246476897243,-10.723246476897243,0.0,0.0,0.0,1170.043892341469
1298,2005-03-04,1163.610068348463,1050.006163945734,1285.3664253481686,1163.610068348463,1163.610068348463,2.196101105924163,2.196101105924163,2.196101105924163,15.926825636895877,15.926825636895877,15.926825636895877,0.15432435539307046,0.15432435539307046,0.15432435539307046,-13.885048886364785,-13.885048886364785,-13.885048886364785,0.0,0.0,0.0,1165.8061694543871
1299,2005-03-07,1164.353789877582,1029.9510892887536,1275.0690634123675,1164.353789877582,1164.353789877582,-7.18548513863733,-7.18548513863733,-7.18548513863733,15.926825636895877,15.926825636895877,15.926825636895877,-0.14436516631489835,-0.14436516631489835,-0.14436516631489835,-22.96794560921831,-22.96794560921831,-22.96794560921831,0.0,0.0,0.0,1157.1683047389445
1300,2005-03-08,1164.6016970539547,1025.7933520544188,1271.1847493885077,1164.6016970539547,1164.6016970539547,-8.312069574140438,-8.312069574140438,-8.312069574140438,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550634822,1.5060391550634822,1.5060391550634822,-25.744934366099802,-25.744934366099802,-25.744934366099802,0.0,0.0,0.0,1156.2896274798143
1301,2005-03-09,1164.8496042303277,1032.4374643602018,1273.7934565073217,1164.8496042303277,1164.8496042303277,-11.430036043587208,-11.430036043587208,-11.430036043587208,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697532775,0.9875578697532775,0.9875578697532775,-28.344419550236363,-28.344419550236363,-28.344419550236363,0.0,0.0,0.0,1153.4195681867404
1302,2005-03-10,1165.0975114067007,1023.7652354164085,1273.8131864866625,1165.0975114067007,1165.0975114067007,-13.334950313811092,-13.334950313811092,-13.334950313811092,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093798786,1.4781520093798786,1.4781520093798786,-30.739927960086852,-30.739927960086852,-30.739927960086852,0.0,0.0,0.0,1151.7625610928897
1303,2005-03-11,1165.3454185830738,1030.2164742273653,1266.6920660784438,1165.3454185830738,1165.3454185830738,-16.827707176495004,-16.827707176495004,-16.827707176495004,15.926825636895877,15.926825636895877,15.926825636895877,0.15432435539606731,0.15432435539606731,0.15432435539606731,-32.90885716878695,-32.90885716878695,-32.90885716878695,0.0,0.0,0.0,1148.5177114065787
1304,2005-03-14,1166.0891401121924,1030.3417359073294,1267.6883929970043,1166.0891401121924,1166.0891401121924,-22.11202204338321,-22.11202204338321,-22.11202204338321,15.926825636895877,15.926825636895877,15.926825636895877,-0.14436516631354426,-0.14436516631354426,-0.14436516631354426,-37.894482513965535,-37.894482513965535,-37.894482513965535,0.0,0.0,0.0,1143.9771180688092
1305,2005-03-15,1166.3370472885654,1025.8936702854908,1265.9967685290917,1166.3370472885654,1166.3370472885654,-21.5850878521182,-21.5850878521182,-21.5850878521182,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550637402,1.5060391550637402,1.5060391550637402,-39.017952644077816,-39.017952644077816,-39.017952644077816,0.0,0.0,0.0,1144.7519594364471
1306,2005-03-16,1166.5849544649384,1016.9774936363175,1265.569564950401,1166.5849544649384,1166.5849544649384,-22.953480284216027,-22.953480284216027,-22.953480284216027,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697533854,0.9875578697533854,0.9875578697533854,-39.86786379086529,-39.86786379086529,-39.86786379086529,0.0,0.0,0.0,1143.6314741807223
1307,2005-03-17,1166.8328616413112,1020.2254305696225,1261.129259103898,1166.8328616413112,1166.8328616413112,-23.04315084087545,-23.04315084087545,-23.04315084087545,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093797944,1.4781520093797944,1.4781520093797944,-40.44812848715112,-40.44812848715112,-40.44812848715112,0.0,0.0,0.0,1143.7897108004358
1308,2005-03-18,1167.0807688176842,1016.750013534607,1261.3039130278212,1167.0807688176842,1167.0807688176842,-24.68550245541433,-24.68550245541433,-24.68550245541433,15.926825636895877,15.926825636895877,15.926825636895877,0.15432435539494221,0.15432435539494221,0.15432435539494221,-40.76665244770514,-40.76665244770514,-40.76665244770514,0.0,0.0,0.0,1142.39526636227
1309,2005-03-21,1167.8244903468028,1028.2542768426567,1266.4595351394546,1167.8244903468028,1167.8244903468028,-24.500034337798063,-24.500034337798063,-24.500034337798063,15.926825636895877,15.926825636895877,15.926825636895877,-0.144365166311194,-0.144365166311194,-0.144365166311194,-40.282494808382744,-40.282494808382744,-40.282494808382744,0.0,0.0,0.0,1143.3244560090047
1310,2005-03-22,1168.0723975231758,1025.1709707313578,1258.5177801342973,1168.0723975231758,1168.0723975231758,-22.265795302327344,-22.265795302327344,-22.265795302327344,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550631878,1.5060391550631878,1.5060391550631878,-39.69866009428641,-39.69866009428641,-39.69866009428641,0.0,0.0,0.0,1145.8066022208484
1311,2005-03-23,1168.3203046995488,1024.2228616291088,1271.4893655420076,1168.3203046995488,1168.3203046995488,-22.02302393997563,-22.02302393997563,-22.02302393997563,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697535164,0.9875578697535164,0.9875578697535164,-38.937407446625016,-38.937407446625016,-38.937407446625016,0.0,0.0,0.0,1146.2972807595731
1312,2005-03-24,1168.5682118759216,1027.6603991362283,1278.7960212445905,1168.5682118759216,1168.5682118759216,-20.615901617495393,-20.615901617495393,-20.615901617495393,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093794174,1.4781520093794174,1.4781520093794174,-38.02087926377069,-38.02087926377069,-38.02087926377069,0.0,0.0,0.0,1147.9523102584262
1313,2005-03-28,1169.5598405814135,1020.0616195777116,1272.0858520353668,1169.5598405814135,1169.5598405814135,-17.466664480795803,-17.466664480795803,-17.466664480795803,15.926825636895877,15.926825636895877,15.926825636895877,-0.144365166314193,-0.144365166314193,-0.144365166314193,-33.24912495137748,-33.24912495137748,-33.24912495137748,0.0,0.0,0.0,1152.0931761006177
1314,2005-03-29,1169.8077477577865,1033.8362436616417,1285.58501056063,1169.8077477577865,1169.8077477577865,-14.452686350053673,-14.452686350053673,-14.452686350053673,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550634453,1.5060391550634453,1.5060391550634453,-31.885551142012996,-31.885551142012996,-31.885551142012996,0.0,0.0,0.0,1155.3550614077328
1315,2005-03-30,1170.0556549341593,1026.8361577884095,1282.360858153191,1170.055654934159,1170.055654934159,-13.576852242934082,-13.576852242934082,-13.576852242934082,15.926825636895877,15.926825636895877,15.926825636895877,0.987557869753647,0.987557869753647,0.987557869753647,-30.491235749583613,-30.491235749583613,-30.491235749583613,0.0,0.0,0.0,1156.4788026912252
1316,2005-03-31,1170.303562110532,1038.896828284181,1290.2751843940882,1170.303562110532,1170.303562110532,-11.67663661200153,-11.67663661200153,-11.67663661200153,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093790397,1.4781520093790397,1.4781520093790397,-29.081614258276453,-29.081614258276453,-29.081614258276453,0.0,0.0,0.0,1158.6269254985305
1317,2005-04-01,1170.551469286905,1035.079207809594,1293.3926110745758,1170.551469286905,1170.551469286905,-11.588729651308627,-11.588729651308627,-11.588729651308627,15.926825636895877,15.926825636895877,15.926825636895877,0.15432435539269182,0.15432435539269182,0.15432435539269182,-27.6698796435972,-27.6698796435972,-27.6698796435972,0.0,0.0,0.0,1158.9627396355966
1318,2005-04-04,1171.295190816024,1051.1091084224695,1291.284247883555,1171.295190816024,1171.295190816024,-7.736423683063705,-7.736423683063705,-7.736423683063705,15.926825636895877,15.926825636895877,15.926825636895877,-0.14436516631283897,-0.14436516631283897,-0.14436516631283897,-23.51888415364675,-23.51888415364675,-23.51888415364675,0.0,0.0,0.0,1163.5587671329602
1319,2005-04-05,1171.5430979923967,1044.9092876064474,1297.2609174184392,1171.5430979923967,1171.5430979923967,-4.751311217254408,-4.751311217254408,-4.751311217254408,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550637031,1.5060391550637031,1.5060391550637031,-22.184176009213992,-22.184176009213992,-22.184176009213992,0.0,0.0,0.0,1166.7917867751423
1320,2005-04-06,1171.7910051687697,1047.6358841763604,1285.1740202430008,1171.7910051687697,1171.7910051687697,-3.9647801469135433,-3.9647801469135433,-3.9647801469135433,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697532442,0.9875578697532442,0.9875578697532442,-20.87916365356267,-20.87916365356267,-20.87916365356267,0.0,0.0,0.0,1167.826225021856
1321,2005-04-07,1172.0389123451428,1042.1198664663611,1292.1626636976123,1172.0389123451428,1172.0389123451428,-2.199327906686403,-2.199327906686403,-2.199327906686403,15.926825636895877,15.926825636895877,15.926825636895877,1.4781520093801455,1.4781520093801455,1.4781520093801455,-19.60430555296243,-19.60430555296243,-19.60430555296243,0.0,0.0,0.0,1169.8395844384563
1322,2005-04-08,1172.2868195215156,1055.709367989371,1299.113341540332,1172.2868195215156,1172.2868195215156,-2.2775329546929663,-2.2775329546929663,-2.2775329546929663,15.926825636895877,15.926825636895877,15.926825636895877,0.15432435539405562,0.15432435539405562,0.15432435539405562,-18.3586829469829,-18.3586829469829,-18.3586829469829,0.0,0.0,0.0,1170.0092865668225
1323,2005-04-11,1173.0305410506344,1056.4256211228148,1298.1773763093877,1173.0305410506344,1173.0305410506344,1.0078924670770146,1.0078924670770146,1.0078924670770146,15.926825636895877,15.926825636895877,15.926825636895877,-0.14436516631148505,-0.14436516631148505,-0.14436516631148505,-14.774568003507378,-14.774568003507378,-14.774568003507378,0.0,0.0,0.0,1174.0384335177114
1324,2005-04-12,1173.2784482270074,1051.66878196106,1293.23419773514,1173.2784482270074,1173.2784482270074,3.8116233526119347,3.8116233526119347,3.8116233526119347,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550639607,1.5060391550639607,1.5060391550639607,-13.621241439347903,-13.621241439347903,-13.621241439347903,0.0,0.0,0.0,1177.0900715796192
1325,2005-04-13,1173.5263554033802,1057.4452625131266,1292.3085306273174,1173.5263554033802,1173.5263554033802,4.430314060471249,4.430314060471249,4.430314060471249,15.926825636895877,15.926825636895877,15.926825636895877,0.987557869753375,0.987557869753375,0.987557869753375,-12.484069446178003,-12.484069446178003,-12.484069446178003,0.0,0.0,0.0,1177.9566694638515
1326,2005-04-14,1173.7742625797532,1058.8685624954207,1300.4157060190396,1173.7742625797532,1173.7742625797532,6.04382918994145,6.04382918994145,6.04382918994145,15.926825636895877,15.926825636895877,15.926825636895877,1.478152009379768,1.478152009379768,1.478152009379768,-11.361148456334199,-11.361148456334199,-11.361148456334199,0.0,0.0,0.0,1179.8180917696948
1327,2005-04-15,1174.022169756126,1062.0766631502247,1299.0183192889401,1174.022169756126,1174.022169756126,5.8296475351735095,5.8296475351735095,5.8296475351735095,15.926825636895877,15.926825636895877,15.926825636895877,0.15432435539293046,0.15432435539293046,0.15432435539293046,-10.251502457115302,-10.251502457115302,-10.251502457115302,0.0,0.0,0.0,1179.8518172912995
1328,2005-04-18,1174.7658912852448,1056.854450856923,1298.6725688791216,1174.7658912852448,1174.7658912852448,8.772146741035746,8.772146741035746,8.772146741035746,15.926825636895877,15.926825636895877,15.926825636895877,-0.14436516631448415,-0.14436516631448415,-0.14436516631448415,-7.010313729545647,-7.010313729545647,-7.010313729545647,0.0,0.0,0.0,1183.5380380262807
1329,2005-04-19,1175.0137984616179,1058.6692912184783,1303.454745869191,1175.0137984616179,1175.0137984616179,11.46430586341066,11.46430586341066,11.46430586341066,15.926825636895877,15.926825636895877,15.926825636895877,1.5060391550636774,1.5060391550636774,1.5060391550636774,-5.968558928548895,-5.968558928548895,-5.968558928548895,0.0,0.0,0.0,1186.4781043250284
1330,2005-04-20,1175.2617056379906,1061.019867164579,1318.4394521644113,1175.2617056379906,1175.2617056379906,11.96015669572253,11.96015669572253,11.96015669572253,15.926825636895877,15.926825636895877,15.926825636895877,0.9875578697534834,0.9875578697534834,0.9875578697534834,-4.954226810926832,-4.954226810926832,-4.954226810926832,0.0,0.0,0.0,1187.2218623337133
